lag,sample size 1000,sample size 2000,sample size 3000,sample size 4000,sample size 5000
lag 241,0.015704099730907188,0.009385352040184381,0.006877762720919986,0.0052147374966046095,0.0047460711976316195
lag 242,0.01776336919510801,0.009841686215240855,0.00791849703390922,0.005191222048095695,0.0041685292544131345
lag 243,0.01862353008933303,0.010124159146198294,0.006824501658663137,0.005420788302932872,0.004479478733505235
lag 244,0.017209593678016395,0.010445426555546018,0.007357584133279657,0.005440130773698026,0.004328130574118116
lag 245,0.01624437944793401,0.010040428011140442,0.007015953375261143,0.005422629262939174,0.004908486065318662
lag 246,0.01784866743964132,0.009693273713987807,0.006711400545710831,0.005526947505313001,0.004463742125892907
lag 247,0.015312229834551576,0.010515102236798706,0.0069562814851573925,0.005542649466069694,0.004459723415549028
lag 248,0.01806074044850672,0.010939179225151377,0.007275922698220091,0.005505950823231861,0.00402731707685774
lag 249,0.015535983254399786,0.010417530889401842,0.0070100690503044575,0.005421537206461206,0.004457808909187646
lag 250,0.016883232169990953,0.01071775795871185,0.006793268046739751,0.00487966923962278,0.004797176476497065
lag 251,0.017206961319592314,0.010261334441814231,0.0072035967448887085,0.005202037832783271,0.0045105752700748385
lag 252,0.01900733017534885,0.010103283980568683,0.0077968624666475755,0.005534076154382604,0.004297093398332344
lag 253,0.01684019875819668,0.009037082626759797,0.0061936515445930535,0.005588794043043767,0.004624157893043934
lag 254,0.016283661412732683,0.01070782220794496,0.007150941179996833,0.005560737017944306,0.004811855721549485
lag 255,0.017494215137418452,0.010126743508821744,0.007376398337504216,0.005752064282118783,0.004391199531816995
lag 256,0.01777250782282548,0.010267861388516038,0.00656459300091421,0.0054422184622120555,0.0045424295960087464
lag 257,0.018113299432354284,0.010993026783260305,0.0070547159437883734,0.005400505520264459,0.004451262608189987
lag 258,0.015842152653056787,0.00963936941937202,0.006923845521565562,0.0054082926795146645,0.004577930202239777
lag 259,0.016821310910855886,0.010092338141779997,0.007193395498688196,0.005646148031820952,0.004263306460009828
lag 260,0.016229169728234474,0.009478673618277547,0.007631409077747375,0.005392195897138935,0.004429157795496088
lag 261,0.01727013751132243,0.010547554629642434,0.006702730394811611,0.005327081704673564,0.0046448813363592
lag 262,0.016831121376735304,0.009762188634305842,0.006971598665071168,0.0052898708619114445,0.004296880190461289
lag 263,0.01683789543638285,0.010562383864126801,0.0071561659324483745,0.005539965778515747,0.004814134176529922
lag 264,0.016698884865928767,0.010498280625074187,0.007010936973963573,0.005367440637755026,0.004669379155010995
lag 265,0.017068524698416177,0.010726959391928031,0.0076185625285809305,0.005222854113129382,0.004265647915239103
lag 266,0.01578418378018183,0.010077907751991232,0.007531387475687124,0.005271802981248694,0.004251963849211571
lag 267,0.01607605144980851,0.01035255878413678,0.0066459841043227455,0.005316334588580226,0.004571570289696678
lag 268,0.01720769896718967,0.0101306294006664,0.006434254510142505,0.0051154681130238765,0.00445997633020167
lag 269,0.015371273161230815,0.010216953010096499,0.007255541541373516,0.00555885566960873,0.00471054809505654
lag 270,0.016005299222042416,0.009699463106371608,0.007294113863742141,0.005844631150847985,0.004801854736865419
